"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
602-0580,1,,대구광역시 수성구 황금2동 651-0,,,2018,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
602-0579,1,,대구광역시 수성구 황금2동 651-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
602-0578,1,,대구광역시 수성구 황금2동 890-5,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
602-0577,1,,대구광역시 수성구 황금2동 849-3,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
602-0576,1,,대구광역시 수성구 황금2동 890-9,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
602-0575,1,,대구광역시 수성구 황금2동 862-3,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
602-0574,1,,대구광역시 수성구 황금2동 681-3,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0665,1,,대구광역시 수성구 만촌1동 443-12,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0664,1,,대구광역시 수성구 만촌1동 657-3,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
520-0637,1,,대구광역시 수성구 범어2동 157-12,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
520-0636,1,,대구광역시 수성구 범어2동 432-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
661-0233,1,,대구광역시 수성구 범물1동 0193-0000,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
540-0419,1,,대구광역시 수성구 범어4동 113-7,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
540-0418,1,,대구광역시 수성구 범어4동 70-6,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
540-0417,1,,대구광역시 수성구 범어4동 113-17,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
540-0416,1,,대구광역시 수성구 범어4동 201-25,,,2018,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0458,1,,대구광역시 수성구 범어3동 2206-0,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
640-0465,1,,대구광역시 수성구 두산동 126-9,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
561-0441,1,,대구광역시 수성구 만촌3동 812-2,,,2018,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
561-0440,1,,대구광역시 수성구 만촌3동 812-2,,,2018,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
680-1262,1,,대구광역시 수성구 고산2동 445-4,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1040,1,,대구광역시 수성구 고산2동 450-6,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1263,1,,대구광역시 수성구 고산2동 89-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
510-0420,1,,대구광역시 수성구 범어1동 805-295,,,2018,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
560-0592,1,,대구광역시 수성구 만촌2동 1030-15,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
662-0192,1,,대구광역시 수성구 범물2동 1369-14,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
662-0191,1,,대구광역시 수성구 범물2동 697-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
590-0335,1,,대구광역시 수성구 수성4가동 1188-20,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
590-0334,1,,대구광역시 수성구 수성4가동 1012-5,,,2018,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
680-1249,1,,대구광역시 수성구 고산2동 149-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1248,1,,대구광역시 수성구 고산2동 137-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1247,1,,대구광역시 수성구 고산2동 137-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1246,1,,대구광역시 수성구 고산2동 138-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1245,1,,대구광역시 수성구 고산2동 138-3,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1244,1,,대구광역시 수성구 고산2동 138-14,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1243,1,,대구광역시 수성구 고산2동 138-4,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1242,1,,대구광역시 수성구 고산2동 482-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1241,1,,대구광역시 수성구 고산2동 482-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1240,1,,대구광역시 수성구 고산2동 474-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1239,1,,대구광역시 수성구 고산2동 475-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1238,1,,대구광역시 수성구 고산2동 468-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1237,1,,대구광역시 수성구 고산2동 466-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1236,1,,대구광역시 수성구 고산2동 466-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1235,1,,대구광역시 수성구 고산2동 567-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1234,1,,대구광역시 수성구 고산2동 566-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1233,1,,대구광역시 수성구 고산2동 566-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1232,1,,대구광역시 수성구 고산2동 572-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1231,1,,대구광역시 수성구 고산2동 575-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1289,1,,대구광역시 수성구 고산2동 331-3,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1288,1,,대구광역시 수성구 고산2동 322-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1287,1,,대구광역시 수성구 고산2동 243-5,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1286,1,,대구광역시 수성구 고산2동 646-126,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1285,1,,대구광역시 수성구 고산2동 109-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1284,1,,대구광역시 수성구 고산2동 384-15,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1283,1,,대구광역시 수성구 고산2동 441-0,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1282,1,,대구광역시 수성구 고산2동 441-0,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1281,1,,대구광역시 수성구 고산2동 309-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1280,1,,대구광역시 수성구 고산2동 445-4,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1279,1,,대구광역시 수성구 고산2동 461-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1278,1,,대구광역시 수성구 고산2동 433-2,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1277,1,,대구광역시 수성구 고산2동 433-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1276,1,,대구광역시 수성구 고산2동 433-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1275,1,,대구광역시 수성구 고산2동 461-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1274,1,,대구광역시 수성구 고산2동 433-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1273,1,,대구광역시 수성구 고산2동 433-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1272,1,,대구광역시 수성구 고산2동 433-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1271,1,,대구광역시 수성구 고산2동 16-4,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1270,1,,대구광역시 수성구 고산2동 16-4,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1269,1,,대구광역시 수성구 고산2동 450-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1268,1,,대구광역시 수성구 고산2동 251-22,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0768,1,,대구광역시 수성구 파동 326-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0758,1,,대구광역시 수성구 파동 240-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0651,1,,대구광역시 수성구 만촌1동 350-5,,,2011,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0577,1,,대구광역시 수성구 고산3동 321-3,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0754,1,,대구광역시 수성구 파동 168-1,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0753,1,,대구광역시 수성구 파동 152-21,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0752,1,,대구광역시 수성구 파동 148-14,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0750,1,,대구광역시 수성구 파동 191-28,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0749,1,,대구광역시 수성구 파동 23-77,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0747,1,,대구광역시 수성구 파동 27-33,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0746,1,,대구광역시 수성구 파동 138-18,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0745,1,,대구광역시 수성구 파동 148-14,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0744,1,,대구광역시 수성구 파동 581-144,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
580-0291,1,,대구광역시 수성구 수성2.3가동 205-2,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
690-0576,1,,대구광역시 수성구 고산3동 372-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0652,1,,대구광역시 수성구 만촌1동 656-47,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0575,1,,대구광역시 수성구 고산3동 493-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0574,1,,대구광역시 수성구 고산3동 493-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
630-0743,1,,대구광역시 수성구 파동 331-4,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
520-0277,1,,대구광역시 수성구 범어2동 436-11,,,2002,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
680-1252,1,,대구광역시 수성구 고산2동 417-0,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1251,1,,대구광역시 수성구 고산2동 417-0,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1250,1,,대구광역시 수성구 고산2동 417-0,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0650,1,,대구광역시 수성구 만촌1동 671-41,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0649,1,,대구광역시 수성구 만촌1동 672-10,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0648,1,,대구광역시 수성구 만촌1동 672-13,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0647,1,,대구광역시 수성구 만촌1동 657-3,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0646,1,,대구광역시 수성구 만촌1동 657-15,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0645,1,,대구광역시 수성구 만촌1동 656-41,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0644,1,,대구광역시 수성구 만촌1동 656-37,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0643,1,,대구광역시 수성구 만촌1동 656-33,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0642,1,,대구광역시 수성구 만촌1동 656-1,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
550-0641,1,,대구광역시 수성구 만촌1동 649-18,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0156,1,,대구광역시 수성구 황금1동 366-2-3단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0155,1,,대구광역시 수성구 황금1동 366-2-3단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0154,1,,대구광역시 수성구 황금1동 366-2-3단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0153,1,,대구광역시 수성구 황금1동 366-2-3단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0152,1,,대구광역시 수성구 황금1동 366-2-3단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0151,1,,대구광역시 수성구 황금1동 366-2-3단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0150,1,,대구광역시 수성구 황금1동 366-2-3단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0149,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0148,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0147,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0146,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0145,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0144,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1259,1,,대구광역시 수성구 고산2동 478-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1258,1,,대구광역시 수성구 고산2동 477-2,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1257,1,,대구광역시 수성구 고산2동 473-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1256,1,,대구광역시 수성구 고산2동 473-0,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1255,1,,대구광역시 수성구 고산2동 457-0,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1254,1,,대구광역시 수성구 고산2동 457-2,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0143,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0142,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-0141,1,,대구광역시 수성구 황금1동 367-3-4댠지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
601-140,1,,대구광역시 수성구 황금1동 367-3-4단지,,,2018,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1267,1,,대구광역시 수성구 고산2동 45-6,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
680-1266,1,,대구광역시 수성구 고산2동 8-4,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
602-0573,1,,대구광역시 수성구 황금2동 712-3,,,2018,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
602-0572,1,,대구광역시 수성구 황금2동 862-7,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
580-0291,1,,대구광역시 수성구 수성2.3가동 205-2,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
670-0379,1,,대구광역시 수성구 고산1동 596-10,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
